date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2000-08-13,29.861428571428576,24.274285714285714,33.83857142857143,27.68857142857143,8.401428571428571,8.401428571428571,47.97142857142857,17.189999999999998,35.4,206.07142857142858
2000-08-20,29.457142857142856,23.984285714285715,33.67142857142857,27.602857142857143,5.215714285714285,5.215714285714285,52.47142857142857,16.07857142857143,34.111428571428576,230.88571428571427
2000-08-27,29.408571428571427,24.16,33.77142857142857,27.861428571428572,9.59,9.59,53.74285714285714,16.82857142857143,36.121428571428574,189.54285714285714
2000-09-03,29.488571428571426,23.934285714285714,33.01,26.91142857142857,7.251428571428572,7.251428571428572,46.857142857142854,18.57857142857143,38.682857142857145,245.95714285714286
2000-09-10,30.004285714285718,23.557142857142857,34.08428571428571,27.085714285714285,2.4514285714285715,2.4514285714285715,39.385714285714286,14.979999999999999,31.220000000000002,231.67142857142858
2000-09-17,31.27285714285714,23.455714285714286,35.51428571428571,26.76142857142857,1.8385714285714283,1.8385714285714283,31.62857142857143,13.95,29.567142857142855,261.98571428571427
2000-09-24,31.12142857142857,23.22714285714286,35.63428571428572,26.86714285714286,4.698571428571428,4.698571428571428,36.77142857142857,12.17142857142857,27.987142857142857,182.4142857142857
2000-10-01,31.890000000000004,22.88285714285714,36.332857142857144,26.402857142857144,3.5771428571428574,3.5771428571428574,35.77142857142857,10.887142857142857,24.58857142857143,187.14285714285714
2000-10-08,32.11,22.917142857142856,36.30428571428572,26.27285714285714,3.0114285714285716,3.0114285714285716,31.514285714285716,9.802857142857144,22.602857142857143,190.65714285714284
2000-10-15,32.10142857142857,22.53857142857143,35.34428571428571,25.2,2.6285714285714286,2.6285714285714286,33.02857142857143,11.610000000000001,25.852857142857143,280.34285714285716
2000-10-22,32.042857142857144,21.265714285714285,34.48428571428572,22.93,1.2485714285714287,1.2485714285714287,17.785714285714285,11.432857142857141,24.108571428571427,200.4857142857143
2000-10-29,31.738571428571426,20.374285714285715,33.55,21.83142857142857,1.7628571428571427,1.7628571428571427,3.8142857142857145,11.27,23.41142857142857,165.52857142857144
2000-11-05,30.590000000000003,19.779999999999998,32.30285714285714,20.96142857142857,0.23,0.23,13.371428571428572,10.868571428571428,24.21,143.7
2000-11-12,30.59857142857143,18.925714285714285,31.261428571428574,19.574285714285715,0.12000000000000001,0.12000000000000001,5.9,12.394285714285715,25.85,153.71428571428572
2000-11-19,29.290000000000003,17.568571428571428,29.70142857142857,17.57714285714286,0.11,0.11,5.6571428571428575,12.381428571428572,25.497142857142858,153.18571428571428
2000-11-26,28.82857142857143,17.307142857142857,29.215714285714284,17.52,0.2457142857142857,0.2457142857142857,5.757142857142857,12.298571428571428,25.62142857142857,156.95714285714286
2000-12-03,26.917142857142856,15.978571428571428,26.165714285714284,14.962857142857144,1.0799999999999998,1.0799999999999998,11.8,14.958571428571426,30.609999999999996,141.52857142857144
2000-12-10,27.37,13.972857142857142,26.097142857142856,12.504285714285714,0.11285714285714286,0.11285714285714286,2.4714285714285715,12.407142857142857,25.728571428571428,154.21428571428572
2000-12-17,27.142857142857142,13.301428571428572,25.99,12.004285714285714,0.0,0.0,1.457142857142857,11.98857142857143,25.291428571428572,143.47142857142856
2000-12-24,26.637142857142855,13.165714285714285,25.384285714285717,11.714285714285714,0.0,0.0,0.9857142857142858,13.07857142857143,26.844285714285714,146.5142857142857
2000-12-31,25.935714285714287,13.887142857142857,25.124285714285715,12.772857142857143,1.0285714285714285,1.0285714285714285,13.214285714285714,13.34142857142857,27.419999999999998,125.24285714285715
2001-01-07,23.92285714285714,13.654285714285713,23.72142857142857,13.048571428571428,0.30571428571428577,0.30571428571428577,11.271428571428572,12.562857142857142,26.3,160.12857142857143
2001-01-14,25.202857142857145,12.957142857142857,24.582857142857144,12.025714285714285,0.0,0.0,1.6,12.665714285714285,26.40714285714286,174.82857142857142
2001-01-21,26.56714285714286,13.601428571428572,26.097142857142856,12.87,0.0014285714285714286,0.0014285714285714286,2.1142857142857143,13.082857142857142,27.387142857142855,178.8
2001-01-28,26.858571428571427,13.462857142857143,25.495714285714286,11.895714285714286,0.011428571428571427,0.011428571428571427,2.9,14.70142857142857,29.782857142857146,175.77142857142857
2001-02-04,27.967142857142857,14.452857142857143,27.324285714285715,13.214285714285714,0.0,0.0,1.5714285714285714,13.094285714285714,26.310000000000002,205.4
2001-02-11,28.99,14.122857142857143,27.815714285714286,12.495714285714286,0.0,0.0,0.8571428571428571,13.26,27.32857142857143,216.17142857142858
2001-02-18,29.262857142857143,15.229999999999999,29.271428571428572,14.854285714285714,0.06142857142857142,0.06142857142857142,4.042857142857143,13.045714285714286,26.72142857142857,184.92857142857142
2001-02-25,31.09285714285714,17.81714285714286,31.51857142857143,17.945714285714285,0.48285714285714293,0.48285714285714293,7.457142857142857,13.737142857142857,28.15714285714286,237.14285714285714
2001-03-04,30.435714285714287,17.34857142857143,30.474285714285713,17.224285714285713,0.030000000000000002,0.030000000000000002,4.914285714285715,14.448571428571428,29.31857142857143,185.67142857142858
2001-03-11,31.1,17.768571428571427,31.359999999999996,17.78857142857143,0.03428571428571429,0.03428571428571429,6.728571428571429,13.581428571428573,28.18857142857143,213.72857142857143
2001-03-18,32.44714285714286,19.357142857142858,33.34428571428571,20.11,0.04857142857142858,0.04857142857142858,8.3,14.228571428571428,28.93857142857143,209.17142857142858
2001-03-25,33.46714285714285,20.939999999999998,34.74857142857143,22.255714285714287,0.31285714285714283,0.31285714285714283,10.857142857142858,15.224285714285715,31.325714285714287,232.34285714285716
2001-04-01,33.59142857142857,21.191428571428574,34.76285714285714,22.24,0.61,0.61,14.6,16.795714285714286,33.96142857142858,251.95714285714286
2001-04-08,35.47714285714286,21.667142857142856,36.684285714285714,22.524285714285714,0.11428571428571428,0.11428571428571428,4.4,14.235714285714286,29.867142857142856,204.07142857142858
2001-04-15,34.77571428571429,23.097142857142856,36.50857142857143,24.58857142857143,1.6199999999999999,1.6199999999999999,22.285714285714285,15.90142857142857,32.99,207.25714285714287
2001-04-22,33.47571428571429,22.284285714285716,35.90571428571429,24.745714285714286,1.162857142857143,1.162857142857143,24.7,15.324285714285715,32.31857142857143,230.75714285714287
2001-04-29,37.85,24.08,39.27285714285714,25.535714285714285,0.03571428571428571,0.03571428571428571,3.9285714285714284,17.142857142857142,34.620000000000005,241.31428571428572
2001-05-06,37.862857142857145,25.454285714285714,40.644285714285715,28.06714285714286,1.27,1.27,17.4,17.107142857142858,35.02,210.32857142857142
2001-05-13,37.92142857142857,26.33857142857143,40.04,28.36714285714286,0.7914285714285714,0.7914285714285714,8.4,20.02857142857143,39.785714285714285,234.3
2001-05-20,35.28857142857142,25.597142857142856,38.54714285714286,28.68,2.182857142857143,2.182857142857143,31.357142857142858,16.65142857142857,35.104285714285716,236.77142857142857
